,5. Students % Hispanic: ,6. Students % White:,8. Students % Asian:,11. Students % Economically Disadvantaged:,16. Students % Gifted and Talented Education:,17. Attendance Rate (2017-18):,18. Annual Dropout Rate Gr. 9-12 (2017-18):,47. Staff % Teachers:,54. Staff % Minority:,57. Teacher % With 5 or Fewer Years of Experience: ,60. Teacher Turnover Rate:,78. Operating Revenue % Federal:,92. Expenditures % Basic Education Services: ,94. Expenditures % State Compensatory Education:,Racial Dif Stu/Tea,target,"DISTSIZE_1,000 to 1,599","DISTSIZE_1,600 to 2,999","DISTSIZE_10,000 to 24,999","DISTSIZE_25,000 to 49,999","DISTSIZE_3,000 to 4,999","DISTSIZE_5,000 to 9,999","DISTSIZE_50,000 and over",DISTSIZE_500 to 999,DISTSIZE_Under 500,COMMTYPE_Charters,COMMTYPE_Independent Town,COMMTYPE_Major Suburban,COMMTYPE_Major Urban,COMMTYPE_Non-metropolitan Fast Growing,COMMTYPE_Non-metropolitan Stable,COMMTYPE_Other Central City,COMMTYPE_Other Central City Suburban,COMMTYPE_Rural
755,17.1,76.5,0.7,44.5,7.4,95.6,0.4,55.9,11.4,32.4,20.8,4.7,45.9,4.1,8.812500000000002,50.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
756,64.9,30.5,0.0,75.1,5.6,96.3,0.7,46.3,20.0,52.7,35.2,8.2,44.4,12.2,32.2,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
757,1.8,71.3,0.0,82.5,4.7,96.1,2.4,39.9,28.0,30.4,35.3,11.6,34.0,11.0,2.725,33.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
758,4.5,52.6,0.3,69.3,7.6,94.1,0.0,47.5,24.7,39.0,13.5,13.9,28.5,13.3,13.868749999999995,37.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
759,4.5,91.2,0.2,57.9,5.2,94.5,0.0,56.0,0.0,16.1,11.8,20.0,47.1,6.0,3.9124999999999988,44.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
760,54.0,43.0,0.0,44.9,4.2,95.3,0.0,48.7,20.0,37.1,20.5,4.6,48.9,3.3,24.75,43.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
761,54.4,35.9,0.7,71.6,5.5,94.7,2.0,39.0,31.3,35.5,32.3,18.8,35.8,11.7,23.96875,35.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
762,20.4,77.0,0.0,37.5,9.9,96.1,0.0,52.1,9.4,32.4,9.2,0.5,47.6,1.9,6.4625,58.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
763,18.0,80.8,0.4,32.6,9.2,96.7,0.0,48.8,7.0,19.0,25.0,1.7,42.1,4.4,9.425,71.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
764,91.9,1.4,0.5,92.9,0.0,95.2,3.2,46.3,90.1,42.9,28.6,18.2,21.0,13.8,9.781250000000004,30.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
765,76.6,21.7,0.3,86.4,1.2,94.1,2.5,58.8,64.3,30.3,15.0,9.9,39.0,12.3,11.74375,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
766,84.8,13.1,0.5,64.1,6.2,96.0,0.6,57.4,76.6,26.3,13.7,10.0,37.2,8.3,4.524999999999999,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
767,62.1,34.5,0.8,50.1,7.3,95.3,0.5,48.7,46.5,37.1,15.5,8.6,46.0,5.0,16.16875,57.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
768,79.9,13.4,1.9,66.3,3.1,94.2,1.8,48.3,72.7,31.3,12.4,15.6,45.5,11.3,11.275000000000002,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
769,51.0,42.9,3.3,17.1,11.7,96.7,0.0,55.9,49.5,24.4,20.8,4.1,43.7,1.6,8.262500000000001,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
770,15.2,78.6,1.2,32.2,4.8,95.5,0.5,51.4,18.5,10.3,10.6,8.3,14.6,3.1,4.375000000000002,69.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
771,97.4,1.8,0.0,88.9,8.2,91.6,0.6,38.9,90.7,29.6,23.1,25.1,27.7,17.9,8.05,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
772,79.6,17.9,0.3,57.1,5.9,94.8,0.2,52.4,63.4,24.7,13.0,9.6,40.7,7.8,12.812499999999998,50.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
773,84.6,15.0,0.0,78.1,7.7,95.5,0.4,51.4,64.3,24.7,10.4,9.0,40.9,8.5,18.825,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
774,45.9,44.1,1.7,47.6,11.6,95.4,1.7,48.7,38.9,23.6,12.2,11.0,40.0,5.4,13.31875,57.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
775,88.3,2.8,0.0,90.7,6.5,93.6,2.5,47.0,83.3,47.2,18.8,18.5,34.3,14.7,10.924999999999995,39.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
776,72.4,25.8,0.2,58.3,3.0,95.9,0.2,50.5,33.8,27.2,14.7,12.8,45.0,10.0,30.11875,43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
777,19.4,62.1,0.3,77.0,6.5,96.9,0.5,65.3,10.7,20.1,14.3,7.3,58.0,11.1,12.356249999999996,46.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
778,21.1,75.5,1.1,28.4,4.5,97.1,0.7,59.4,11.0,45.0,14.6,3.7,42.7,4.3,10.08125,68.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
779,59.0,37.6,0.0,66.7,6.8,95.4,0.0,58.6,16.1,35.8,25.6,8.1,34.7,8.8,24.700000000000006,33.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
780,16.5,77.4,2.8,39.4,2.5,96.3,0.1,53.4,8.2,32.1,18.4,10.8,41.5,6.9,7.13125,55.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
781,9.4,85.8,1.7,43.6,4.0,95.2,0.6,53.1,9.1,26.0,10.8,9.2,37.1,5.8,3.4312500000000012,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
782,18.5,16.5,0.5,73.5,3.5,93.7,1.8,42.2,47.0,60.7,23.6,22.3,30.7,17.4,24.85,24.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
783,6.8,90.0,0.7,55.8,4.6,94.5,2.9,46.8,7.1,25.1,16.5,24.6,34.8,10.9,1.8187500000000008,42.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
784,10.9,78.0,1.4,38.0,3.2,94.8,0.1,46.7,3.5,28.2,13.8,23.4,26.7,5.1,8.5625,41.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
785,17.1,80.2,0.0,54.0,1.1,95.9,0.0,56.9,9.8,56.3,54.9,6.6,43.3,6.8,6.325,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
786,13.0,84.4,0.3,58.8,14.1,95.6,1.0,59.5,3.6,21.8,24.9,6.0,37.6,13.3,4.168749999999998,43.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
787,40.0,52.3,0.7,76.7,4.3,94.7,0.5,48.7,16.5,39.8,23.0,13.6,38.9,9.0,18.70625,38.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
788,19.3,78.4,0.2,43.3,10.4,96.3,0.0,50.9,11.5,45.7,23.6,6.4,35.8,9.6,7.7125,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
789,40.7,54.5,0.0,64.7,5.4,95.7,1.8,65.2,3.5,17.4,10.7,10.5,37.2,8.2,18.825000000000006,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
790,4.9,81.8,0.7,44.8,12.6,94.8,1.2,29.0,6.7,46.5,39.8,2.9,31.9,3.3,8.09375,45.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
791,11.9,80.9,0.0,41.0,1.1,95.8,0.5,62.1,6.8,21.2,21.8,5.6,44.6,4.6,8.225,57.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
792,19.5,55.7,0.6,56.0,4.9,94.8,1.3,60.1,19.6,12.7,15.3,12.5,43.0,8.6,15.224999999999998,46.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
793,6.9,90.6,0.2,50.6,4.5,95.3,0.8,56.4,0.0,31.2,7.9,7.5,42.3,7.4,4.162500000000001,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
794,12.6,84.1,0.0,46.4,0.0,90.5,0.6,54.9,6.9,25.0,50.0,3.4,19.4,7.6,6.950000000000001,18.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
795,20.5,76.7,0.2,59.1,5.5,95.2,0.6,52.5,4.4,37.4,14.1,7.4,47.1,6.8,10.0125,41.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
796,19.9,75.8,0.3,57.7,4.8,95.5,1.9,53.9,9.8,30.0,16.4,6.9,48.2,5.6,8.89375,47.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
797,26.7,65.8,0.8,42.5,8.2,95.0,0.5,52.1,14.4,30.4,17.3,8.8,43.5,5.5,12.181250000000002,46.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
798,14.0,81.7,0.4,46.2,4.1,95.7,0.6,51.9,3.0,40.0,14.7,5.0,41.0,5.5,7.6,49.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
799,14.8,78.9,0.7,14.2,6.7,96.6,0.4,54.2,6.4,23.0,14.0,3.3,55.0,3.0,7.893749999999999,72.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
800,15.0,82.4,0.1,31.4,6.6,96.1,0.3,61.8,4.0,24.9,14.0,8.8,45.0,3.7,7.306249999999999,52.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
801,10.0,86.4,0.3,9.5,6.9,96.7,0.0,57.6,9.3,20.3,19.7,2.5,47.3,2.7,4.34375,67.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
802,95.4,4.0,0.0,86.6,2.4,96.1,0.0,51.5,56.6,23.9,24.1,13.2,41.3,12.0,33.050000000000004,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
803,52.2,47.1,0.2,58.5,6.7,96.7,0.7,56.1,28.9,12.4,16.2,9.1,42.4,8.7,21.0375,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
804,89.6,9.3,0.3,67.8,4.1,96.1,1.2,46.1,51.5,34.2,26.8,12.2,35.8,11.0,27.46875,46.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
805,39.5,58.1,0.0,75.4,3.0,96.3,0.0,50.7,28.8,34.0,29.4,5.9,28.7,11.9,17.875,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
806,70.2,27.1,0.0,41.6,3.5,95.8,0.0,60.9,56.7,50.7,19.1,5.4,33.1,10.3,13.825,51.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
807,86.0,12.0,0.5,67.5,2.7,92.3,2.4,46.6,70.2,50.0,25.0,7.8,40.7,11.7,16.993750000000002,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
808,69.0,28.8,1.0,50.5,4.0,95.6,0.0,49.4,37.7,23.6,26.9,4.3,36.3,7.5,26.75625,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
809,8.2,68.6,0.6,52.7,10.0,95.5,0.0,52.5,11.4,14.5,2.3,10.7,40.3,7.4,8.975000000000003,45.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
810,42.3,42.7,0.0,86.3,0.8,96.0,1.2,40.5,37.0,38.9,42.6,12.4,35.4,14.2,17.15,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
811,40.3,30.9,0.5,78.8,8.6,96.4,0.0,45.6,31.8,39.4,22.6,16.5,35.8,10.5,27.71875,36.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
812,24.6,54.5,0.0,100.0,5.4,95.9,0.0,55.7,26.2,41.2,0.9,13.5,38.2,13.6,15.9,30.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
813,23.8,62.6,0.8,73.0,4.2,95.8,2.1,51.0,13.7,41.9,18.6,13.0,38.0,7.2,12.6125,39.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
814,7.6,85.8,1.1,74.4,3.6,96.0,0.0,45.7,11.6,29.3,18.8,12.2,42.0,10.7,2.1062500000000006,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
815,46.4,34.1,5.4,68.5,5.9,95.2,1.7,52.7,28.2,28.1,11.0,13.4,49.7,9.3,22.18125,48.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
816,24.2,68.9,0.2,60.4,5.0,94.7,0.9,49.0,14.5,47.4,24.2,11.3,36.7,8.0,9.468749999999996,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
817,40.7,46.1,6.4,66.5,2.7,95.8,2.0,55.5,11.3,33.4,27.8,10.6,38.7,9.0,20.106250000000006,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
818,15.1,80.3,0.3,17.6,8.8,96.3,0.0,62.0,7.6,24.7,13.7,4.2,51.6,3.3,7.193750000000001,61.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
819,82.3,13.9,0.3,79.4,1.5,94.1,2.9,54.8,68.9,49.1,24.8,9.6,35.2,12.8,18.20625,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
820,98.1,0.8,1.1,92.9,10.8,94.1,2.6,40.0,92.9,38.9,20.8,12.3,38.2,11.1,17.60625,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
821,16.7,76.9,0.4,63.0,8.0,94.7,3.1,43.9,10.0,27.9,17.1,12.2,36.0,9.8,8.049999999999997,43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
822,25.4,67.6,1.4,33.1,3.4,95.7,0.4,53.6,13.5,56.1,13.8,6.5,52.5,4.8,10.668750000000003,58.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
823,81.6,15.8,0.7,62.0,3.4,94.6,0.4,53.4,40.6,47.4,23.1,6.3,34.0,15.4,25.7625,35.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
824,36.7,59.5,0.0,60.9,6.2,95.6,2.5,50.4,18.5,29.5,54.5,6.4,35.8,11.1,15.675,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
825,9.4,79.9,0.0,61.9,6.2,96.1,0.9,51.8,9.6,21.6,16.0,6.2,45.7,6.1,6.049999999999998,53.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
826,15.9,73.7,0.3,57.3,9.9,96.2,0.0,54.8,9.6,17.7,16.0,6.8,46.4,7.3,9.95625,50.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
827,25.0,17.8,0.0,90.4,8.3,95.1,1.3,36.7,49.9,25.3,27.6,17.2,26.5,13.8,25.1,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
828,3.3,84.1,0.2,59.6,7.6,96.2,0.0,41.3,11.0,50.6,13.9,21.0,28.8,24.9,5.0500000000000025,47.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
829,90.3,7.5,0.9,71.5,4.3,93.2,3.3,45.4,73.1,45.1,23.5,8.7,35.8,9.7,18.45625,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
830,84.4,14.0,0.0,84.4,0.5,94.8,0.0,49.4,74.0,15.4,38.8,8.9,33.3,14.4,12.725,31.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
831,76.4,22.1,0.0,44.3,8.6,95.0,0.0,57.8,61.5,20.4,19.6,20.8,37.6,6.1,18.125,44.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
832,53.3,41.3,0.5,100.0,13.8,96.1,0.0,41.3,40.0,13.5,23.1,11.1,36.1,12.0,19.168750000000006,40.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
833,64.6,23.1,0.0,74.4,2.5,94.9,1.4,44.8,49.9,34.8,16.9,20.1,33.3,7.5,21.0125,39.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
834,14.2,85.4,0.0,29.2,9.1,96.9,0.0,61.9,5.4,37.8,15.2,2.5,46.3,3.8,7.2624999999999975,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
835,13.8,68.8,1.2,59.1,6.0,94.7,1.4,51.1,15.1,17.3,11.7,5.5,45.6,6.9,9.675,52.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
836,15.7,4.2,0.0,94.0,4.2,94.1,0.0,49.4,64.6,37.2,36.6,13.1,37.7,15.6,29.625,27.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
837,17.6,71.4,1.3,39.7,7.0,96.1,0.5,36.6,12.6,23.3,12.8,7.8,35.9,5.1,12.79375,66.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
838,43.1,8.4,0.1,96.2,2.8,95.0,0.8,43.9,63.4,49.5,43.1,14.1,32.4,14.9,22.25,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
839,53.9,37.3,0.7,70.6,19.4,97.1,0.0,53.8,22.0,15.8,15.4,6.1,46.9,9.7,29.39375,71.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
840,22.2,61.0,3.0,25.5,7.7,96.3,0.0,52.8,17.3,21.8,12.0,5.1,48.0,5.7,11.562500000000002,66.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841,32.9,54.8,1.1,39.2,8.7,95.5,0.9,49.5,19.7,30.5,15.2,5.9,45.7,2.5,17.474999999999998,50.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
842,46.6,49.3,0.7,56.8,6.4,95.4,0.7,52.9,15.6,29.7,30.5,15.7,39.5,6.1,21.51875,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
843,36.3,63.0,0.0,34.9,5.3,96.4,0.0,56.0,17.1,21.5,14.1,6.9,45.5,4.8,13.575,69.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
844,59.1,37.2,0.2,66.8,11.0,95.7,1.1,47.1,30.4,37.3,26.2,13.9,34.1,13.1,23.4875,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
845,31.4,45.7,0.8,65.8,5.6,96.2,0.1,49.1,24.5,35.3,20.4,13.6,42.9,8.5,19.26875,50.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
846,28.0,16.5,0.0,81.7,9.8,97.2,0.0,47.1,47.6,29.4,47.8,14.0,39.8,14.3,22.95,50.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
847,40.2,49.4,0.0,100.0,0.8,95.9,0.0,54.8,13.0,15.8,10.9,8.0,43.4,9.9,20.275,47.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
848,8.2,76.0,0.5,63.7,9.7,95.2,1.6,63.8,11.3,27.5,7.9,6.4,43.0,10.3,8.493750000000002,44.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
849,8.2,73.0,0.6,68.2,12.8,96.1,0.0,51.7,12.9,43.8,27.3,8.2,38.8,6.9,7.812499999999997,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
850,31.2,45.3,0.2,59.2,9.0,95.9,0.0,50.4,33.8,26.5,24.7,9.5,41.2,5.2,17.71875,58.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
851,51.2,42.3,0.0,74.4,5.0,95.8,0.5,52.1,22.6,28.8,20.7,9.7,32.7,16.3,23.35,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
852,27.2,54.8,0.1,71.5,5.2,96.3,0.3,50.9,21.6,23.6,8.2,10.6,36.4,13.4,18.8875,43.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
853,9.1,72.7,0.6,64.4,6.1,94.8,1.4,49.6,10.2,27.4,10.7,16.0,41.2,9.2,6.649999999999999,39.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
854,5.4,83.4,0.0,78.4,8.0,94.6,0.0,52.8,9.5,19.6,17.9,9.1,38.3,14.0,4.612499999999997,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
855,22.8,22.0,0.3,88.7,3.7,95.7,0.0,46.2,36.2,31.0,28.8,14.9,27.8,17.6,32.58125,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
856,10.9,83.8,0.0,80.6,9.8,93.8,0.8,52.5,4.2,34.2,26.9,15.3,37.0,11.9,7.125,39.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
857,8.9,67.3,0.3,62.8,6.3,94.8,2.2,40.6,25.3,43.9,21.6,13.5,40.5,7.7,5.2875,32.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
858,33.7,56.7,0.2,73.0,5.6,94.7,1.4,43.7,22.0,43.8,31.5,12.3,37.5,12.2,14.4,28.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
859,63.0,31.5,0.7,79.3,4.4,93.8,0.8,43.1,43.2,24.7,20.4,24.8,34.4,12.9,20.25,42.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
860,57.4,36.8,1.8,46.2,5.8,94.9,0.6,50.1,43.5,26.1,12.7,12.5,50.2,4.9,17.650000000000006,53.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
861,54.6,40.1,1.0,67.7,2.5,94.7,0.0,57.7,35.4,40.3,16.6,8.9,38.6,7.9,18.406250000000004,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
862,88.4,9.7,0.4,84.1,4.2,93.9,0.9,43.7,77.0,42.5,24.3,21.2,32.2,18.3,13.55,42.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
863,86.1,12.4,0.0,62.4,7.8,94.9,0.7,43.5,74.7,33.8,24.9,10.5,38.4,9.0,11.325,47.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
864,82.7,14.9,0.5,68.5,6.5,95.3,0.9,47.3,61.9,32.2,18.5,13.6,47.2,8.4,19.24375,42.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
865,89.6,9.1,0.0,93.8,4.5,93.6,3.0,45.5,66.7,38.6,24.2,14.1,25.0,20.2,25.443749999999994,25.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
866,56.1,42.1,0.5,72.8,7.8,95.7,0.0,55.8,19.5,24.8,23.9,8.4,44.0,11.2,25.95625,48.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
867,21.1,74.0,0.0,65.9,3.3,94.2,0.0,47.9,17.7,22.1,30.0,5.8,29.6,8.9,12.275,37.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
868,21.1,72.8,0.0,53.5,1.8,96.9,0.0,62.5,6.9,33.1,44.6,7.6,43.4,10.7,10.0875,54.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
869,73.2,24.7,0.4,57.1,4.9,96.8,0.0,54.6,30.4,34.1,11.1,6.2,42.8,9.8,30.0,46.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
870,38.9,57.0,0.0,45.5,8.2,95.0,0.0,53.1,23.9,40.0,21.1,6.6,33.6,5.8,13.425,28.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
871,64.9,30.0,0.7,67.4,5.6,94.3,0.7,52.9,36.3,38.1,23.6,13.0,39.6,10.4,20.21875,34.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
872,27.3,71.5,0.0,23.2,2.6,96.9,1.2,61.1,8.2,50.1,4.6,2.3,52.7,1.8,9.724999999999998,68.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
873,15.8,78.0,0.2,35.4,2.6,95.7,0.6,53.8,10.1,24.5,13.1,7.4,41.8,8.6,8.987499999999997,48.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
874,9.1,86.4,0.0,90.9,0.9,94.3,0.0,67.1,0.0,40.1,25.7,9.7,32.5,10.5,6.068749999999999,32.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
875,44.0,31.9,2.5,80.9,3.6,96.1,0.5,54.0,25.7,37.4,21.2,14.1,35.4,13.5,24.75625,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
876,15.9,77.1,0.1,63.8,4.2,94.1,1.9,49.7,11.3,28.6,17.3,9.2,39.2,7.7,10.04375,51.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
877,12.8,65.1,0.3,63.6,3.5,95.7,0.0,57.4,20.6,23.6,11.2,11.0,45.5,8.3,10.81875,54.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
878,42.6,29.3,0.0,87.3,3.1,96.5,0.0,50.4,29.7,24.6,18.9,12.7,28.2,11.2,23.275,37.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
879,13.3,61.1,0.0,71.4,2.2,95.6,0.0,50.9,20.7,20.2,10.9,11.6,39.7,7.5,11.45,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
880,65.3,31.7,0.2,64.0,2.3,96.4,0.0,55.2,26.5,32.5,33.4,6.5,43.9,9.8,28.7625,46.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
881,12.6,71.5,3.0,20.9,10.7,96.5,0.0,70.0,3.9,51.0,28.7,2.8,64.7,3.9,10.50625,65.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
882,11.7,67.4,0.8,55.7,7.9,95.9,1.4,54.9,18.8,26.8,12.0,11.7,36.3,8.1,9.974999999999998,49.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
883,6.9,86.0,0.4,33.8,5.7,96.2,0.6,54.8,11.2,27.9,15.1,6.6,44.3,4.1,4.1125,64.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
